,Parent Department,Organisation,Unit,Reporting Senior Post,Grade,Payscale Minimum (£),Payscale Maximum (£),Generic Job Title,Number of Posts in FTE,Professional/Occupational Group
660,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,OF3,47760,57200,Military Assistant ,1.0,Military
661,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,OF4,67032,77617,Other,1.0,Military
662,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,C1,35648,44268,Finance Officer,1.0,Finance
663,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,C1,35648,44268,Capability Management,3.0,Planning
664,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,E1,18370,22124,Office Manager,1.0,Other
665,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,OF3,47760,57200,Capability Management,7.0,Military
666,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,OF4,67032,77617,Capability Management,2.0,Military
667,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,OF5,81310,89408,Capability Management,1.0,Military
668,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,OF3,47760,57200,RAF,1.0,Military
669,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,OR4,26405,33182,Army,1.0,Military
670,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,E1,18370,22124,Administrative Support,1.0,Other
671,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,OF5,81310,89408,RAF,2.0,Military
672,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,OF5,81310,89408,Not in Post,1.0,Military
673,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,OF5,81310,89408,Army,1.0,Military
674,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,OF4,67032,77617,RAF,6.0,Military
675,Ministry of Defence,Ministry of Defence,Joint Forces Command,1671070,OF4,67032,77617,RN,4.0,Military
